CLIENTE FIJO 30%,TIPO CLIENTE ICE (D&N),SUB CANAL,TAMAÑO ICE KO,LOCALIDAD-AGENCIA,ZONA,Codigo DN,ID cliente/PDV,NAME Cliente (PDV),DIRECCIÓN,GERENTE COMERCIAL,PROVINCIA,DISTRITO MUNICIPAL,SECTOR,TIPO DE RUTA,RUTA PREVENTA,NOMBRE PREVENTA,Persona 1,supervisor,Persona 2,LATITUD,LONGITUD,RUTA-LOCALIDAD D&N,ZONA DE RETORNABILIDAD,Incidencia,Clasificación,ID SSTC,Estatus,Comentario,LATITUDE,LONGITUDE,LOLA,ELEGIBLE,ELIMINAR,SELECCION,ETIQUETA,MT,CDA,MT FINAL,RutaDN1,Dia_Asignado,Orden_Ruta,Punto_Inicio,TIPO,CODIGO D&N,export.Estado,DIA,Tabla11.auditor,MUESTRA CUMPL.
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,NAGUA,ZONA ESTE,9000093385,93385,BODEGA LOS COMPADRES,CALLE PROGRESO,SAUL GIL,MARÍA TRINIDAD SÁNCHEZ,MARÍA TRINIDAD SÁNCHEZ,CENTRO DEL PUEBLO,TRADICIONAL,302,FELIX MANUEL VALERIO,FELIX MANUEL VALERIO,RICHARD PAREDES,RICHARD PAREDES,19.37484,-69.85126,302 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1152007777,Sin Visita,Elegible,19.37484,-69.85126,19.37484-69.85126,ELEGIBLE,NO,S,S1,NGUA106,NAGUA,NGUA106-NAGUA,1.0,Día 1,,,SUPLENTE,9000093385,,1.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,NAGUA,ZONA ESTE,9000042628,42628,SUPER COLMADO EL PATRON,"BARRIO CHIN, SANCHEZ",SAUL GIL,SAMANÁ,SAMANÁ,CENTRO DEL PUEBLO,TRADICIONAL,308,JOSÉ JOAQUÍN VASQUEZ JIMENEZ,JOSÉ JOAQUÍN VASQUEZ JIMENEZ,LEONEL ALMONTE ORTEGA,LEONEL ALMONTE ORTEGA,19.2306327819824,-69.6151351928711,308 NAGUA,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1152004733,Sin Visita,Elegible,19.2306327819824,-69.6151351928711,19.2306327819824-69.6151351928711,ELEGIBLE,NO,T,T,NGUA106,NAGUA,NGUA106-NAGUA,3.0,Día 3,47.0,0.0,TITULAR,9000042628,,3.0,JORGE LUIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000167173,167173,PERICO RIPIAO SERVICIOS,AV CHARLES DE GAULLE NO 1 SABANA PERDIDA SANTO DOMINGO NORTE,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SABANA PERDIDA,C&B,402,YORKIS OLIVARES,YORKIS OLIVARES,CHRISTOPHER GONZALEZ,CHRISTOPHER GONZALEZ,18.5470906,-69.8832262,402 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153028023,Sin Visita,Elegible,18.5470906,-69.8832262,18.5470906-69.8832262,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,,,SUPLENTE,9000167173,,1.0,JEAN LUIS,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000096995,96995,COLMADO DARIBEL,RAMON MATIAS MELLAS,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,363,ELIEZER DEL VILLAR,ELIEZER DEL VILLAR,FABIEL PEÑA,FABIEL PEÑA,18.5595249176025,-69.8915771484375,363 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153017099,Ultima Aprobada,Elegible,18.55950408828927,-69.89151161752234,18.5595040882893-69.8915116175223,ELEGIBLE,NO,T,T PANEL,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,35.0,0.0,TITULAR,9000096995,,2.0,JEAN LUIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000006092,6092,EXPRESSO GUANGWEI LIU,"PADRO LIVIO CEDEÑO ESQ. MANUEL FLORES ENS, LA FE",JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CENTRO DE LA CIUDAD,TRADICIONAL,421,SMAYLI RAMON RODRIGUEZ QUEZADA,SMAYLI RAMON RODRIGUEZ QUEZADA,RAMON CUELLO HN,RAMON CUELLO HN,18.4934024810791,-69.9286499023438,421 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169007758,Ultima Aprobada,Elegible,18.49340404,-69.92887567,18.49340404-69.92887567,ELEGIBLE,NO,S,S1,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,2.0,Día 2,,,SUPLENTE,9000006092,,2.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000085226,85226,COL LOS 4 VIENTOS,1 EL FONDO KM 4 CAMBITA,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CAMBITA STERLING,TRADICIONAL,470,CARLOS JOSE REYES VIZCAINO,CARLOS JOSE REYES VIZCAINO,KELVIN ABAD SC,KELVIN ABAD SC,18.4131536483765,-70.1420021057129,470 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1162007270,Sin Visita,Elegible,18.4131536483765,-70.1420021057129,18.4131536483765-70.1420021057129,ELEGIBLE,NO,T,T,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,13.0,0.0,TITULAR,9000085226,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000100080,100080,COLMADO NUEVO AMBIENTE,PRINCIPAL,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SOL DE LUZ,TRADICIONAL,356,JONATHAN MERCEDEZ,JONATHAN MERCEDEZ,FABIEL PEÑA,FABIEL PEÑA,18.53935051,-69.90229797,356 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153017524,Sin Visita,Elegible,18.53935051,-69.90229797,18.53935051-69.90229797,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,57.0,0.0,TITULAR,9000100080,,1.0,JEAN LUIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000100584,100584,PLAZA COMERCIAL SANTOS Y ORTIZ,PALO INCADO CENTRO DE LA CIUDAD,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.41683388,-70.11179352,446 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005075,Sin Visita,Elegible,18.41683388,-70.11179352,18.41683388-70.11179352,ELEGIBLE,NO,T,T,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,3.0,Día 3,47.0,0.0,TITULAR,9000100584,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000101013,101013,COL LOS HERMANITOS 2,RESP JOSEFA BREA,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,ENSANCHE CAPOTILLO,TRADICIONAL,395,RAMON RODRIGUEZ CORNIEL,RAMON RODRIGUEZ CORNIEL,DANIEL BATISTA,DANIEL BATISTA,18.5061082839966,-69.9034729003906,395 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1150030666,Sin Visita,Elegible,18.5061082839966,-69.9034729003906,18.5061082839966-69.9034729003906,ELEGIBLE,NO,T,T,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,1.0,Día 1,11.0,0.0,TITULAR,9000101013,,1.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000118795,118795,COLMADO EL CLAVO,PROGRESO,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,362,STARLIN FLORENTINO,STARLIN FLORENTINO,FABIEL PEÑA,FABIEL PEÑA,18.54311943,-69.8911438,362 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153020434,Sin Visita,Elegible,18.54311943,-69.8911438,18.54311943-69.8911438,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,3.0,Día 3,39.0,0.0,TITULAR,9000118795,,3.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000126352,126352,COLMADO JOSELITO,C PRINCIPAL,DEYBI VARGAS,SANTIAGO,SANTIAGO,RAFEY,TRADICIONAL,320,YUNIOR ANTONIO GUZMAN LAMI,YUNIOR ANTONIO GUZMAN LAMI,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4655971527099,-70.7270255224609,320 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151033099,Sin Visita,Elegible,19.4655971527099,-70.7270255224609,19.4655971527099-70.7270255224609,ELEGIBLE,NO,T,T,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,28.0,0.0,TITULAR,9000126352,,2.0,MARTIN MARTINEZ,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,SANTIAGO,ZONA NORTE,9000129586,129586,OCIO GASTROPUB SRL,AV METROPOLITANA,DEYBI VARGAS,SANTIAGO,SANTIAGO,LOS JARDINES METROPOLITANOS,C&B,367,LUIS MANUEL PARRA RAMIREZ,LUIS MANUEL PARRA RAMIREZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.4644336700439,-70.6930770874023,367 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151033815,Ultima Aprobada,Elegible,19.46444666666667,-70.69319999999999,19.4644466666667-70.6932,ELEGIBLE,NO,T,T,STAGO108,SANTIAGO,STAGO108-SANTIAGO,2.0,Día 2,27.0,0.0,TITULAR,9000129586,,2.0,YARLENYS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000036721,36721,PARAISO DOÑA SANTA,"C/ INGENIO NUEVO ENTRANDO LA CONGA, S.C.",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,450,PEDRO LUIS MARTINEZ,PEDRO LUIS MARTINEZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.40462875,-70.12046814,450 SAN CRISTOBAL,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004734,Sin Visita,Elegible,18.40462875,-70.12046814,18.40462875-70.12046814,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000036721,,1.0,ARILEYSIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000149524,149524,PAPPATERRA MONTOLIO,AUT 6 DE NOVIEMBRE KM 24 FRENTE MEGA BLOCK,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,MADRE VIEJA DEL NORTE,TRADICIONAL,449,CECILIO RODRIGUEZ CORPORAN,CECILIO RODRIGUEZ CORPORAN,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4313278,-70.1068573,449 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005444,Sin Visita,Elegible,18.4313278,-70.1068573,18.4313278-70.1068573,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000149524,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000133465,133465,COLMADO BEATO,C 17 DE ABRIL,DEYBI VARGAS,SANTIAGO,SANTIAGO,PUEBLO NUEVO,ESPECIALIZADO TRADICIONAL,374,JOSEPH MANUEL SANCHEZ NUÑEZ,JOSEPH MANUEL SANCHEZ NUÑEZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.4619464874268,-70.7075119018555,374 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151034597,Sin Visita,Elegible,19.4619464874268,-70.7075119018555,19.4619464874268-70.7075119018555,ELEGIBLE,NO,T,T,STAGO108,SANTIAGO,STAGO108-SANTIAGO,2.0,Día 2,25.0,0.0,TITULAR,9000133465,,2.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000035235,35235,COL. ROSIMAR,calle alejo campusano . madre vieja sur,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.409810702006,-70.1027119954427,445 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004271,Sin Visita,Elegible,18.409810702006,-70.1027119954427,18.409810702006-70.1027119954427,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,3.0,Día 3,,,SUPLENTE,9000035235,,3.0,ARILEYSIS,Cargar
SI,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,SANTIAGO,ZONA NORTE,9000137335,137335,LOS ALAMOS,C BUENA VISTA LOS ALAMOS HATO MAYOR,DEYBI VARGAS,SANTIAGO,SANTIAGO,LOS ÁLAMOS,C&B,373,LUIS DOMINGUEZ,LUIS DOMINGUEZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.43508,-70.661527,373 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151035283,Ultima Aprobada,Elegible,19.4350102,-70.6615252,19.4350102-70.6615252,ELEGIBLE,NO,T,T PANEL,STAGO108,SANTIAGO,STAGO108-SANTIAGO,3.0,Día 3,43.0,0.0,TITULAR,9000137335,,3.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SANTIAGO,ZONA NORTE,9000140473,140473,COLMADO ARIEL,CALLE 4 NUMERO 87 ENSANCHE ESPAILLAT,DEYBI VARGAS,SANTIAGO,SANTIAGO,ESPAILLAT,TRADICIONAL,352,SANCHEZ SOSA EDWIN,SANCHEZ SOSA EDWIN,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4818328,-70.7320314,352 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151035834,Sin Visita,Elegible,19.4818328,-70.7320314,19.4818328-70.7320314,ELEGIBLE,NO,T,T,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,25.0,0.0,TITULAR,9000140473,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000141079,141079,MINI MARKET PARRA,C REPUBLICA DE ARGENTINA,DEYBI VARGAS,SANTIAGO,SANTIAGO,RINCÓN LARGO,ESPECIALIZADO TRADICIONAL,375,MANUEL RODRIGUEZ,MANUEL RODRIGUEZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.450729,-70.681455,375 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151035912,Sin Visita,Elegible,19.450729,-70.681455,19.450729-70.681455,ELEGIBLE,NO,T,T,STAGO108,SANTIAGO,STAGO108-SANTIAGO,3.0,Día 3,47.0,0.0,TITULAR,9000141079,,3.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000142939,142939,CORRALITO,JACOBO MAJLUTA NO 58 VILLA HERMOSA,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,406,ONATI TRONCOSO,ONATI TRONCOSO,FABIEL PEÑA,FABIEL PEÑA,18.54003143,-69.89343262,406 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153024861,Sin Visita,Elegible,18.54003143,-69.89343262,18.54003143-69.89343262,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,3.0,Día 3,38.0,0.0,TITULAR,9000142939,,3.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000145637,145637,MINI MARKET SUSANA,AV JUAN PABLO DUARTE STGO CENTRO CIUDAD,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,325,BRIAN JOSE NUÑEZ,BRIAN JOSE NUÑEZ,JUAN LUIS LA HOZ,JUAN LUIS LA HOZ,19.453901,-70.696578,325 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151037612,Sin Visita,Elegible,19.453901,-70.696578,19.453901-70.696578,ELEGIBLE,NO,T,T,STAGO108,SANTIAGO,STAGO108-SANTIAGO,2.0,Día 2,29.0,0.0,TITULAR,9000145637,,2.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000018249,18249,COLMADO PILARTE,"AV.2DA,CAMBOYA",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,309,JUNIOR ALMANZAR,JUNIOR ALMANZAR,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4862892150879,-70.7057952880859,309 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151002941,Ultima Aprobada,Elegible,19.48642972,-70.70578507,19.48642972-70.70578507,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000018249,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000018286,18286,COLMADO TERESA,"C/3,ESQ.C/15,ENS.LIBERTAD",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,309,JUNIOR ALMANZAR,JUNIOR ALMANZAR,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4869265556335,-70.7199211120605,309 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151002999,Ultima Aprobada,Elegible,19.48692833333333,-70.71982166666666,19.4869283333333-70.7198216666667,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000018286,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000150868,150868,SUPER MARKET HERMANOS QUEZADA,CALLE PRINCIPAL ESQUINA CP,DEYBI VARGAS,SANTIAGO,SANTIAGO,CERRO ALTO,TRADICIONAL,380,JUNIOR REYES,JUNIOR REYES,ALEXANDER MARTE,ALEXANDER MARTE,19.4725322723388,-70.6812515258789,380 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151038370,Sin Visita,Elegible,19.4725322723388,-70.6812515258789,19.4725322723388-70.6812515258789,ELEGIBLE,NO,T,T,STAGO108,SANTIAGO,STAGO108-SANTIAGO,1.0,Día 1,16.0,0.0,TITULAR,9000150868,,1.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,SANTIAGO,ZONA NORTE,9000151408,151408,ROMANO MINI MARKET,C PADRE QUEZADA ENS BOLIVAR STGO,DEYBI VARGAS,SANTIAGO,SANTIAGO,ENSANCHE BOLIVAR,TRADICIONAL,346,GEN HOU TSANG,GEN HOU TSANG,ALEXANDER MARTE,ALEXANDER MARTE,19.47060646388352,-70.70977161193765,346 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151038489,Ultima Aprobada,Elegible,19.4705633,-70.7098161,19.4705633-70.7098161,ELEGIBLE,NO,T,T,STAGO108,SANTIAGO,STAGO108-SANTIAGO,2.0,Día 2,24.0,0.0,TITULAR,9000151408,,2.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000153803,153803,SUPER MINI MARKET ELVYN,C LOS MORAN LA CIENEGA STGO,DEYBI VARGAS,SANTIAGO,SANTIAGO,LA CIÉNAGA,TRADICIONAL,311,BRAYAN ALVAREZ DOMINGUEZ,BRAYAN ALVAREZ DOMINGUEZ,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.49678099321438,-70.7203328330468,311 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151039101,Ultima Aprobada,Elegible,19.49677087,-70.72028831,19.49677087-70.72028831,ELEGIBLE,NO,T,T,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,23.0,0.0,TITULAR,9000153803,,2.0,MARTIN MARTINEZ,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,SANTIAGO,ZONA NORTE,9000022973,22973,CACE SALUD S A,"C/DEL SOL,AREA MONUMENTAL",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,C&B,364,ISIDRO DIAZ,ISIDRO DIAZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.44965744,-70.69389343,364 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151014183,Sin Visita,Elegible,19.44965744,-70.69389343,19.44965744-70.69389343,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000022973,,2.0,MARTIN MARTINEZ,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,SANTIAGO,ZONA NORTE,9000163431,163431,PIZZA GUETTO CERRO ALTO,CALLE NO 5 CERRO ALTO,DEYBI VARGAS,SANTIAGO,SANTIAGO,CERRO ALTO,C&B,367,LUIS MANUEL PARRA RAMIREZ,LUIS MANUEL PARRA RAMIREZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.479631,-70.700027,367 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151040850,Ultima Aprobada,Elegible,19.47955833333333,-70.69998000000001,19.4795583333333-70.69998,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000163431,,1.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000020271,20271,COLMADO INOA,"C/2 ESQ. 14,ENS. LIBERTAD",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,309,JUNIOR ALMANZAR,JUNIOR ALMANZAR,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4862196786063,-70.7218791416713,309 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151007403,Ultima Aprobada,Elegible,19.486065,-70.721885,19.486065-70.721885,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000020271,,1.0,MARTIN MARTINEZ,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000159251,159251,D ENILY SUPER FRIA,CALLE GENEROSO DIAZ 63,DEYBI VARGAS,SANTIAGO,SANTIAGO,CECARA,TRADICIONAL,320,YUNIOR ANTONIO GUZMAN LAMI,YUNIOR ANTONIO GUZMAN LAMI,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.47296068181515,-70.70008363307727,320 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151040311,Ultima Aprobada,Elegible,19.473005,-70.70000333333334,19.473005-70.7000033333333,ELEGIBLE,NO,T,T PANEL,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,3.0,Día 3,44.0,0.0,TITULAR,9000159251,,3.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000159604,159604,SUPERMERCADO WAI PING,AV NICOLAS DE OVANDO ENSANCHE LUPERON STO DGO DN,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,ENSANCHE CAPOTILLO,TRADICIONAL,323,MIGUEL ABREU PINALES,MIGUEL ABREU PINALES,DANIEL BATISTA,DANIEL BATISTA,18.5039,-69.90008,323 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1150041608,Sin Visita,Elegible,18.5039,-69.90008,18.5039-69.90008,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,1.0,Día 1,12.0,0.0,TITULAR,9000159604,,1.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,NAGUA,ZONA ESTE,9000160677,160677,COLMADO EL PROGRESO 2,CALLE PRINCIPAL BARRIO LAS FRLORES LA PICHINGA EL POZO CERCA COL ELIONEL,SAUL GIL,MARÍA TRINIDAD SÁNCHEZ,MARÍA TRINIDAD SÁNCHEZ,CENTRO DEL PUEBLO,TRADICIONAL,304,JOAQUIN CUELLO FROMETA,JOAQUIN CUELLO FROMETA,RICHARD PAREDES,RICHARD PAREDES,19.267436,-69.864403,304 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1152011935,Sin Visita,Elegible,19.267436,-69.864403,19.267436-69.864403,ELEGIBLE,NO,T,T,NGUA106,NAGUA,NGUA106-NAGUA,2.0,Día 2,35.0,0.0,TITULAR,9000160677,,2.0,JORGE LUIS,Cargar
